checkpoint path: checkpoints/ic15_resnet50_bs_8_ep_60
init lr: 0.00100000
schedule:  [20, 40]
Training from scratch.

Epoch: [1 | 60] LR: 0.001000
/home/zhangyangsong/env1/lib/python3.6/site-packages/torch/nn/functional.py:2416: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
/home/zhangyangsong/env1/lib/python3.6/site-packages/torch/nn/functional.py:2506: UserWarning: Default upsampling behavior when mode=bilinear is changed to align_corners=False since 0.4.0. Please specify align_corners=True if the old behavior is desired. See the documentation of nn.Upsample for details.
  "See the documentation of nn.Upsample for details.".format(mode))
(541/1250) Batch: 1.076s | TOTAL: 10min | ETA: 13min | Loss: 0.2495 | Acc_t:  0.8855 | IOU_t:  0.8171 | IOU_k:  0.8351
(561/1250) Batch: 1.076s | TOTAL: 10min | ETA: 12min | Loss: 0.2472 | Acc_t:  0.8861 | IOU_t:  0.8182 | IOU_k:  0.8351
(581/1250) Batch: 1.076s | TOTAL: 10min | ETA: 12min | Loss: 0.2478 | Acc_t:  0.8860 | IOU_t:  0.8181 | IOU_k:  0.8349
(601/1250) Batch: 1.076s | TOTAL: 11min | ETA: 12min | Loss: 0.2492 | Acc_t:  0.8857 | IOU_t:  0.8177 | IOU_k:  0.8345
(621/1250) Batch: 1.076s | TOTAL: 11min | ETA: 11min | Loss: 0.2487 | Acc_t:  0.8867 | IOU_t:  0.8186 | IOU_k:  0.8354
(641/1250) Batch: 1.075s | TOTAL: 11min | ETA: 11min | Loss: 0.2494 | Acc_t:  0.8871 | IOU_t:  0.8187 | IOU_k:  0.8357
(661/1250) Batch: 1.075s | TOTAL: 12min | ETA: 11min | Loss: 0.2480 | Acc_t:  0.8871 | IOU_t:  0.8192 | IOU_k:  0.8359
(681/1250) Batch: 1.075s | TOTAL: 12min | ETA: 10min | Loss: 0.2486 | Acc_t:  0.8875 | IOU_t:  0.8197 | IOU_k:  0.8360
(701/1250) Batch: 1.075s | TOTAL: 13min | ETA: 10min | Loss: 0.2465 | Acc_t:  0.8884 | IOU_t:  0.8207 | IOU_k:  0.8368
(721/1250) Batch: 1.075s | TOTAL: 13min | ETA: 9min | Loss: 0.2456 | Acc_t:  0.8888 | IOU_t:  0.8214 | IOU_k:  0.8370
(741/1250) Batch: 1.075s | TOTAL: 13min | ETA: 9min | Loss: 0.2452 | Acc_t:  0.8887 | IOU_t:  0.8216 | IOU_k:  0.8367
(761/1250) Batch: 1.074s | TOTAL: 14min | ETA: 9min | Loss: 0.2457 | Acc_t:  0.8887 | IOU_t:  0.8217 | IOU_k:  0.8367
(781/1250) Batch: 1.074s | TOTAL: 14min | ETA: 8min | Loss: 0.2449 | Acc_t:  0.8890 | IOU_t:  0.8221 | IOU_k:  0.8371
(801/1250) Batch: 1.074s | TOTAL: 14min | ETA: 8min | Loss: 0.2460 | Acc_t:  0.8889 | IOU_t:  0.8222 | IOU_k:  0.8371
(821/1250) Batch: 1.074s | TOTAL: 15min | ETA: 8min | Loss: 0.2460 | Acc_t:  0.8891 | IOU_t:  0.8226 | IOU_k:  0.8373
(841/1250) Batch: 1.074s | TOTAL: 15min | ETA: 7min | Loss: 0.2469 | Acc_t:  0.8881 | IOU_t:  0.8212 | IOU_k:  0.8365
(861/1250) Batch: 1.073s | TOTAL: 15min | ETA: 7min | Loss: 0.2473 | Acc_t:  0.8886 | IOU_t:  0.8212 | IOU_k:  0.8369
(881/1250) Batch: 1.073s | TOTAL: 16min | ETA: 7min | Loss: 0.2490 | Acc_t:  0.8881 | IOU_t:  0.8200 | IOU_k:  0.8367
(901/1250) Batch: 1.073s | TOTAL: 16min | ETA: 6min | Loss: 0.2489 | Acc_t:  0.8877 | IOU_t:  0.8199 | IOU_k:  0.8367
(921/1250) Batch: 1.073s | TOTAL: 16min | ETA: 6min | Loss: 0.2487 | Acc_t:  0.8881 | IOU_t:  0.8205 | IOU_k:  0.8368
(941/1250) Batch: 1.073s | TOTAL: 17min | ETA: 6min | Loss: 0.2491 | Acc_t:  0.8884 | IOU_t:  0.8207 | IOU_k:  0.8372
(961/1250) Batch: 1.073s | TOTAL: 17min | ETA: 5min | Loss: 0.2486 | Acc_t:  0.8885 | IOU_t:  0.8209 | IOU_k:  0.8374
(981/1250) Batch: 1.073s | TOTAL: 18min | ETA: 5min | Loss: 0.2499 | Acc_t:  0.8887 | IOU_t:  0.8210 | IOU_k:  0.8374
(1001/1250) Batch: 1.073s | TOTAL: 18min | ETA: 4min | Loss: 0.2496 | Acc_t:  0.8885 | IOU_t:  0.8209 | IOU_k:  0.8372
(1021/1250) Batch: 1.073s | TOTAL: 18min | ETA: 4min | Loss: 0.2500 | Acc_t:  0.8884 | IOU_t:  0.8208 | IOU_k:  0.8373
(1041/1250) Batch: 1.073s | TOTAL: 19min | ETA: 4min | Loss: 0.2496 | Acc_t:  0.8886 | IOU_t:  0.8211 | IOU_k:  0.8373
(1061/1250) Batch: 1.072s | TOTAL: 19min | ETA: 3min | Loss: 0.2504 | Acc_t:  0.8885 | IOU_t:  0.8207 | IOU_k:  0.8372
(1081/1250) Batch: 1.073s | TOTAL: 19min | ETA: 3min | Loss: 0.2510 | Acc_t:  0.8883 | IOU_t:  0.8205 | IOU_k:  0.8372
(1101/1250) Batch: 1.073s | TOTAL: 20min | ETA: 3min | Loss: 0.2519 | Acc_t:  0.8885 | IOU_t:  0.8207 | IOU_k:  0.8373
(1121/1250) Batch: 1.072s | TOTAL: 20min | ETA: 2min | Loss: 0.2525 | Acc_t:  0.8885 | IOU_t:  0.8206 | IOU_k:  0.8373
(1141/1250) Batch: 1.072s | TOTAL: 20min | ETA: 2min | Loss: 0.2524 | Acc_t:  0.8887 | IOU_t:  0.8209 | IOU_k:  0.8372
(1161/1250) Batch: 1.072s | TOTAL: 21min | ETA: 2min | Loss: 0.2530 | Acc_t:  0.8878 | IOU_t:  0.8202 | IOU_k:  0.8367
(1181/1250) Batch: 1.072s | TOTAL: 21min | ETA: 1min | Loss: 0.2525 | Acc_t:  0.8880 | IOU_t:  0.8205 | IOU_k:  0.8369
(1201/1250) Batch: 1.072s | TOTAL: 21min | ETA: 1min | Loss: 0.2520 | Acc_t:  0.8881 | IOU_t:  0.8204 | IOU_k:  0.8369
(1221/1250) Batch: 1.072s | TOTAL: 22min | ETA: 1min | Loss: 0.2526 | Acc_t:  0.8880 | IOU_t:  0.8203 | IOU_k:  0.8367
(1241/1250) Batch: 1.072s | TOTAL: 22min | ETA: 0min | Loss: 0.2522 | Acc_t:  0.8882 | IOU_t:  0.8207 | IOU_k:  0.8367

Epoch: [11 | 60] LR: 0.001000
(1/1250) Batch: 4.285s | TOTAL: 0min | ETA: 89min | Loss: 0.2216 | Acc_t:  0.8677 | IOU_t:  0.8183 | IOU_k:  0.7853
(21/1250) Batch: 1.220s | TOTAL: 0min | ETA: 25min | Loss: 0.2404 | Acc_t:  0.8919 | IOU_t:  0.8373 | IOU_k:  0.8341
(41/1250) Batch: 1.150s | TOTAL: 1min | ETA: 23min | Loss: 0.2324 | Acc_t:  0.8883 | IOU_t:  0.8264 | IOU_k:  0.8290
(61/1250) Batch: 1.126s | TOTAL: 1min | ETA: 22min | Loss: 0.2221 | Acc_t:  0.8922 | IOU_t:  0.8297 | IOU_k:  0.8375
(81/1250) Batch: 1.116s | TOTAL: 1min | ETA: 22min | Loss: 0.2286 | Acc_t:  0.8893 | IOU_t:  0.8256 | IOU_k:  0.8351
(101/1250) Batch: 1.107s | TOTAL: 2min | ETA: 21min | Loss: 0.2406 | Acc_t:  0.8866 | IOU_t:  0.8210 | IOU_k:  0.8313
(121/1250) Batch: 1.102s | TOTAL: 2min | ETA: 21min | Loss: 0.2382 | Acc_t:  0.8878 | IOU_t:  0.8217 | IOU_k:  0.8336
(141/1250) Batch: 1.099s | TOTAL: 3min | ETA: 20min | Loss: 0.2381 | Acc_t:  0.8887 | IOU_t:  0.8251 | IOU_k:  0.8353
(161/1250) Batch: 1.094s | TOTAL: 3min | ETA: 20min | Loss: 0.2366 | Acc_t:  0.8891 | IOU_t:  0.8256 | IOU_k:  0.8367
(181/1250) Batch: 1.092s | TOTAL: 3min | ETA: 19min | Loss: 0.2385 | Acc_t:  0.8886 | IOU_t:  0.8241 | IOU_k:  0.8380
(201/1250) Batch: 1.089s | TOTAL: 4min | ETA: 19min | Loss: 0.2396 | Acc_t:  0.8863 | IOU_t:  0.8221 | IOU_k:  0.8370
(221/1250) Batch: 1.087s | TOTAL: 4min | ETA: 19min | Loss: 0.2413 | Acc_t:  0.8860 | IOU_t:  0.8205 | IOU_k:  0.8373
(241/1250) Batch: 1.087s | TOTAL: 4min | ETA: 18min | Loss: 0.2483 | Acc_t:  0.8844 | IOU_t:  0.8190 | IOU_k:  0.8365
(261/1250) Batch: 1.084s | TOTAL: 5min | ETA: 18min | Loss: 0.2495 | Acc_t:  0.8866 | IOU_t:  0.8209 | IOU_k:  0.8385
(281/1250) Batch: 1.084s | TOTAL: 5min | ETA: 18min | Loss: 0.2461 | Acc_t:  0.8853 | IOU_t:  0.8194 | IOU_k:  0.8376
(301/1250) Batch: 1.082s | TOTAL: 5min | ETA: 17min | Loss: 0.2488 | Acc_t:  0.8858 | IOU_t:  0.8192 | IOU_k:  0.8384
(321/1250) Batch: 1.082s | TOTAL: 6min | ETA: 17min | Loss: 0.2489 | Acc_t:  0.8874 | IOU_t:  0.8207 | IOU_k:  0.8391
(341/1250) Batch: 1.081s | TOTAL: 6min | ETA: 16min | Loss: 0.2489 | Acc_t:  0.8848 | IOU_t:  0.8183 | IOU_k:  0.8377
(361/1250) Batch: 1.081s | TOTAL: 6min | ETA: 16min | Loss: 0.2480 | Acc_t:  0.8849 | IOU_t:  0.8187 | IOU_k:  0.8369
(381/1250) Batch: 1.080s | TOTAL: 7min | ETA: 16min | Loss: 0.2464 | Acc_t:  0.8855 | IOU_t:  0.8186 | IOU_k:  0.8365
(401/1250) Batch: 1.080s | TOTAL: 7min | ETA: 15min | Loss: 0.2443 | Acc_t:  0.8856 | IOU_t:  0.8188 | IOU_k:  0.8364
(421/1250) Batch: 1.079s | TOTAL: 8min | ETA: 15min | Loss: 0.2465 | Acc_t:  0.8851 | IOU_t:  0.8184 | IOU_k:  0.8359
(441/1250) Batch: 1.079s | TOTAL: 8min | ETA: 15min | Loss: 0.2468 | Acc_t:  0.8840 | IOU_t:  0.8181 | IOU_k:  0.8347
(461/1250) Batch: 1.079s | TOTAL: 8min | ETA: 14min | Loss: 0.2473 | Acc_t:  0.8856 | IOU_t:  0.8193 | IOU_k:  0.8358
(481/1250) Batch: 1.079s | TOTAL: 9min | ETA: 14min | Loss: 0.2491 | Acc_t:  0.8854 | IOU_t:  0.8195 | IOU_k:  0.8352
(501/1250) Batch: 1.079s | TOTAL: 9min | ETA: 13min | Loss: 0.2479 | Acc_t:  0.8855 | IOU_t:  0.8202 | IOU_k:  0.8351
(521/1250) Batch: 1.079s | TOTAL: 9min | ETA: 13min | Loss: 0.2482 | Acc_t:  0.8860 | IOU_t:  0.8205 | IOU_k:  0.8355
(541/1250) Batch: 1.079s | TOTAL: 10min | ETA: 13min | Loss: 0.2489 | Acc_t:  0.8858 | IOU_t:  0.8201 | IOU_k:  0.8350
(561/1250) Batch: 1.079s | TOTAL: 10min | ETA: 12min | Loss: 0.2493 | Acc_t:  0.8861 | IOU_t:  0.8205 | IOU_k:  0.8351
(581/1250) Batch: 1.078s | TOTAL: 10min | ETA: 12min | Loss: 0.2491 | Acc_t:  0.8858 | IOU_t:  0.8208 | IOU_k:  0.8351
(601/1250) Batch: 1.078s | TOTAL: 11min | ETA: 12min | Loss: 0.2495 | Acc_t:  0.8849 | IOU_t:  0.8198 | IOU_k:  0.8343
(621/1250) Batch: 1.078s | TOTAL: 11min | ETA: 11min | Loss: 0.2485 | Acc_t:  0.8859 | IOU_t:  0.8204 | IOU_k:  0.8347
(641/1250) Batch: 1.078s | TOTAL: 11min | ETA: 11min | Loss: 0.2501 | Acc_t:  0.8856 | IOU_t:  0.8200 | IOU_k:  0.8346
(661/1250) Batch: 1.078s | TOTAL: 12min | ETA: 11min | Loss: 0.2491 | Acc_t:  0.8856 | IOU_t:  0.8203 | IOU_k:  0.8345
(681/1250) Batch: 1.077s | TOTAL: 12min | ETA: 10min | Loss: 0.2497 | Acc_t:  0.8852 | IOU_t:  0.8201 | IOU_k:  0.8341
(701/1250) Batch: 1.077s | TOTAL: 13min | ETA: 10min | Loss: 0.2491 | Acc_t:  0.8853 | IOU_t:  0.8203 | IOU_k:  0.8344
(721/1250) Batch: 1.077s | TOTAL: 13min | ETA: 10min | Loss: 0.2488 | Acc_t:  0.8851 | IOU_t:  0.8202 | IOU_k:  0.8343
(741/1250) Batch: 1.077s | TOTAL: 13min | ETA: 9min | Loss: 0.2496 | Acc_t:  0.8853 | IOU_t:  0.8201 | IOU_k:  0.8347
(761/1250) Batch: 1.076s | TOTAL: 14min | ETA: 9min | Loss: 0.2493 | Acc_t:  0.8857 | IOU_t:  0.8203 | IOU_k:  0.8351
(781/1250) Batch: 1.076s | TOTAL: 14min | ETA: 8min | Loss: 0.2493 | Acc_t:  0.8856 | IOU_t:  0.8203 | IOU_k:  0.8349
(801/1250) Batch: 1.076s | TOTAL: 14min | ETA: 8min | Loss: 0.2506 | Acc_t:  0.8848 | IOU_t:  0.8193 | IOU_k:  0.8345
(821/1250) Batch: 1.076s | TOTAL: 15min | ETA: 8min | Loss: 0.2505 | Acc_t:  0.8852 | IOU_t:  0.8196 | IOU_k:  0.8346
(841/1250) Batch: 1.075s | TOTAL: 15min | ETA: 7min | Loss: 0.2491 | Acc_t:  0.8853 | IOU_t:  0.8197 | IOU_k:  0.8347
(861/1250) Batch: 1.075s | TOTAL: 15min | ETA: 7min | Loss: 0.2493 | Acc_t:  0.8854 | IOU_t:  0.8199 | IOU_k:  0.8349
(881/1250) Batch: 1.075s | TOTAL: 16min | ETA: 7min | Loss: 0.2500 | Acc_t:  0.8852 | IOU_t:  0.8195 | IOU_k:  0.8347
(901/1250) Batch: 1.075s | TOTAL: 16min | ETA: 6min | Loss: 0.2506 | Acc_t:  0.8854 | IOU_t:  0.8195 | IOU_k:  0.8347
(921/1250) Batch: 1.075s | TOTAL: 16min | ETA: 6min | Loss: 0.2513 | Acc_t:  0.8847 | IOU_t:  0.8189 | IOU_k:  0.8342
(941/1250) Batch: 1.075s | TOTAL: 17min | ETA: 6min | Loss: 0.2512 | Acc_t:  0.8842 | IOU_t:  0.8185 | IOU_k:  0.8336
(961/1250) Batch: 1.075s | TOTAL: 17min | ETA: 5min | Loss: 0.2510 | Acc_t:  0.8848 | IOU_t:  0.8187 | IOU_k:  0.8340
(981/1250) Batch: 1.075s | TOTAL: 18min | ETA: 5min | Loss: 0.2514 | Acc_t:  0.8850 | IOU_t:  0.8188 | IOU_k:  0.8343
(1001/1250) Batch: 1.075s | TOTAL: 18min | ETA: 4min | Loss: 0.2517 | Acc_t:  0.8839 | IOU_t:  0.8180 | IOU_k:  0.8330
(1021/1250) Batch: 1.075s | TOTAL: 18min | ETA: 4min | Loss: 0.2519 | Acc_t:  0.8841 | IOU_t:  0.8184 | IOU_k:  0.8329
(1041/1250) Batch: 1.075s | TOTAL: 19min | ETA: 4min | Loss: 0.2519 | Acc_t:  0.8838 | IOU_t:  0.8179 | IOU_k:  0.8324
(1061/1250) Batch: 1.075s | TOTAL: 19min | ETA: 3min | Loss: 0.2531 | Acc_t:  0.8835 | IOU_t:  0.8174 | IOU_k:  0.8319
(1081/1250) Batch: 1.075s | TOTAL: 19min | ETA: 3min | Loss: 0.2536 | Acc_t:  0.8834 | IOU_t:  0.8170 | IOU_k:  0.8317
(1101/1250) Batch: 1.075s | TOTAL: 20min | ETA: 3min | Loss: 0.2547 | Acc_t:  0.8834 | IOU_t:  0.8166 | IOU_k:  0.8316
(1121/1250) Batch: 1.075s | TOTAL: 20min | ETA: 2min | Loss: 0.2542 | Acc_t:  0.8835 | IOU_t:  0.8167 | IOU_k:  0.8318
(1141/1250) Batch: 1.075s | TOTAL: 20min | ETA: 2min | Loss: 0.2547 | Acc_t:  0.8830 | IOU_t:  0.8164 | IOU_k:  0.8313
(1161/1250) Batch: 1.075s | TOTAL: 21min | ETA: 2min | Loss: 0.2543 | Acc_t:  0.8832 | IOU_t:  0.8166 | IOU_k:  0.8314
(1181/1250) Batch: 1.075s | TOTAL: 21min | ETA: 1min | Loss: 0.2538 | Acc_t:  0.8835 | IOU_t:  0.8169 | IOU_k:  0.8317
(1201/1250) Batch: 1.075s | TOTAL: 21min | ETA: 1min | Loss: 0.2533 | Acc_t:  0.8834 | IOU_t:  0.8169 | IOU_k:  0.8319
(1221/1250) Batch: 1.075s | TOTAL: 22min | ETA: 1min | Loss: 0.2531 | Acc_t:  0.8833 | IOU_t:  0.8170 | IOU_k:  0.8322
(1241/1250) Batch: 1.075s | TOTAL: 22min | ETA: 0min | Loss: 0.2523 | Acc_t:  0.8838 | IOU_t:  0.8175 | IOU_k:  0.8325

Epoch: [12 | 60] LR: 0.001000
(1/1250) Batch: 4.164s | TOTAL: 0min | ETA: 87min | Loss: 0.1425 | Acc_t:  0.9127 | IOU_t:  0.8479 | IOU_k:  0.8465
(21/1250) Batch: 1.230s | TOTAL: 0min | ETA: 25min | Loss: 0.2493 | Acc_t:  0.8949 | IOU_t:  0.8292 | IOU_k:  0.8487
(41/1250) Batch: 1.153s | TOTAL: 1min | ETA: 23min | Loss: 0.2524 | Acc_t:  0.8856 | IOU_t:  0.8182 | IOU_k:  0.8435
(61/1250) Batch: 1.126s | TOTAL: 1min | ETA: 22min | Loss: 0.2497 | Acc_t:  0.8887 | IOU_t:  0.8246 | IOU_k:  0.8450
(81/1250) Batch: 1.113s | TOTAL: 1min | ETA: 22min | Loss: 0.2537 | Acc_t:  0.8796 | IOU_t:  0.8110 | IOU_k:  0.8409
(101/1250) Batch: 1.100s | TOTAL: 2min | ETA: 21min | Loss: 0.2627 | Acc_t:  0.8816 | IOU_t:  0.8085 | IOU_k:  0.8381
(121/1250) Batch: 1.094s | TOTAL: 2min | ETA: 21min | Loss: 0.2644 | Acc_t:  0.8785 | IOU_t:  0.8076 | IOU_k:  0.8340
(141/1250) Batch: 1.091s | TOTAL: 3min | ETA: 20min | Loss: 0.2698 | Acc_t:  0.8764 | IOU_t:  0.8069 | IOU_k:  0.8285
(161/1250) Batch: 1.087s | TOTAL: 3min | ETA: 20min | Loss: 0.2690 | Acc_t:  0.8758 | IOU_t:  0.8064 | IOU_k:  0.8284
(181/1250) Batch: 1.086s | TOTAL: 3min | ETA: 19min | Loss: 0.2725 | Acc_t:  0.8759 | IOU_t:  0.8050 | IOU_k:  0.8278
(201/1250) Batch: 1.085s | TOTAL: 4min | ETA: 19min | Loss: 0.2730 | Acc_t:  0.8709 | IOU_t:  0.8014 | IOU_k:  0.8235
(221/1250) Batch: 1.083s | TOTAL: 4min | ETA: 19min | Loss: 0.2714 | Acc_t:  0.8708 | IOU_t:  0.8019 | IOU_k:  0.8226
(241/1250) Batch: 1.082s | TOTAL: 4min | ETA: 18min | Loss: 0.2789 | Acc_t:  0.8718 | IOU_t:  0.7982 | IOU_k:  0.8242
(261/1250) Batch: 1.081s | TOTAL: 5min | ETA: 18min | Loss: 0.2767 | Acc_t:  0.8736 | IOU_t:  0.8000 | IOU_k:  0.8264
(281/1250) Batch: 1.081s | TOTAL: 5min | ETA: 17min | Loss: 0.2734 | Acc_t:  0.8710 | IOU_t:  0.7988 | IOU_k:  0.8254
(301/1250) Batch: 1.080s | TOTAL: 5min | ETA: 17min | Loss: 0.2735 | Acc_t:  0.8716 | IOU_t:  0.7990 | IOU_k:  0.8270
(321/1250) Batch: 1.078s | TOTAL: 6min | ETA: 17min | Loss: 0.2717 | Acc_t:  0.8738 | IOU_t:  0.8009 | IOU_k:  0.8290
(341/1250) Batch: 1.079s | TOTAL: 6min | ETA: 16min | Loss: 0.2717 | Acc_t:  0.8744 | IOU_t:  0.8023 | IOU_k:  0.8291
(361/1250) Batch: 1.079s | TOTAL: 6min | ETA: 16min | Loss: 0.2686 | Acc_t:  0.8753 | IOU_t:  0.8037 | IOU_k:  0.8304
(381/1250) Batch: 1.079s | TOTAL: 7min | ETA: 16min | Loss: 0.2675 | Acc_t:  0.8757 | IOU_t:  0.8043 | IOU_k:  0.8307
(401/1250) Batch: 1.079s | TOTAL: 7min | ETA: 15min | Loss: 0.2646 | Acc_t:  0.8753 | IOU_t:  0.8049 | IOU_k:  0.8307
(421/1250) Batch: 1.079s | TOTAL: 8min | ETA: 15min | Loss: 0.2627 | Acc_t:  0.8771 | IOU_t:  0.8070 | IOU_k:  0.8321
(441/1250) Batch: 1.078s | TOTAL: 8min | ETA: 15min | Loss: 0.2626 | Acc_t:  0.8776 | IOU_t:  0.8069 | IOU_k:  0.8330
(461/1250) Batch: 1.078s | TOTAL: 8min | ETA: 14min | Loss: 0.2631 | Acc_t:  0.8786 | IOU_t:  0.8081 | IOU_k:  0.8339
(481/1250) Batch: 1.078s | TOTAL: 9min | ETA: 14min | Loss: 0.2620 | Acc_t:  0.8790 | IOU_t:  0.8090 | IOU_k:  0.8343
(501/1250) Batch: 1.078s | TOTAL: 9min | ETA: 13min | Loss: 0.2625 | Acc_t:  0.8800 | IOU_t:  0.8101 | IOU_k:  0.8348
(521/1250) Batch: 1.077s | TOTAL: 9min | ETA: 13min | Loss: 0.2621 | Acc_t:  0.8795 | IOU_t:  0.8100 | IOU_k:  0.8338
(541/1250) Batch: 1.077s | TOTAL: 10min | ETA: 13min | Loss: 0.2617 | Acc_t:  0.8794 | IOU_t:  0.8102 | IOU_k:  0.8333
(561/1250) Batch: 1.077s | TOTAL: 10min | ETA: 12min | Loss: 0.2611 | Acc_t:  0.8782 | IOU_t:  0.8087 | IOU_k:  0.8322
(581/1250) Batch: 1.077s | TOTAL: 10min | ETA: 12min | Loss: 0.2610 | Acc_t:  0.8779 | IOU_t:  0.8084 | IOU_k:  0.8317
(601/1250) Batch: 1.077s | TOTAL: 11min | ETA: 12min | Loss: 0.2598 | Acc_t:  0.8775 | IOU_t:  0.8084 | IOU_k:  0.8312
(621/1250) Batch: 1.077s | TOTAL: 11min | ETA: 11min | Loss: 0.2597 | Acc_t:  0.8777 | IOU_t:  0.8089 | IOU_k:  0.8314
(641/1250) Batch: 1.077s | TOTAL: 11min | ETA: 11min | Loss: 0.2591 | Acc_t:  0.8786 | IOU_t:  0.8097 | IOU_k:  0.8321
(661/1250) Batch: 1.077s | TOTAL: 12min | ETA: 11min | Loss: 0.2580 | Acc_t:  0.8791 | IOU_t:  0.8105 | IOU_k:  0.8327
(681/1250) Batch: 1.077s | TOTAL: 12min | ETA: 10min | Loss: 0.2574 | Acc_t:  0.8792 | IOU_t:  0.8108 | IOU_k:  0.8330
(701/1250) Batch: 1.076s | TOTAL: 13min | ETA: 10min | Loss: 0.2559 | Acc_t:  0.8800 | IOU_t:  0.8119 | IOU_k:  0.8335
(721/1250) Batch: 1.076s | TOTAL: 13min | ETA: 10min | Loss: 0.2560 | Acc_t:  0.8801 | IOU_t:  0.8122 | IOU_k:  0.8339
(741/1250) Batch: 1.076s | TOTAL: 13min | ETA: 9min | Loss: 0.2570 | Acc_t:  0.8803 | IOU_t:  0.8127 | IOU_k:  0.8340
(761/1250) Batch: 1.076s | TOTAL: 14min | ETA: 9min | Loss: 0.2558 | Acc_t:  0.8799 | IOU_t:  0.8122 | IOU_k:  0.8336
(781/1250) Batch: 1.076s | TOTAL: 14min | ETA: 8min | Loss: 0.2557 | Acc_t:  0.8804 | IOU_t:  0.8124 | IOU_k:  0.8339
(801/1250) Batch: 1.076s | TOTAL: 14min | ETA: 8min | Loss: 0.2567 | Acc_t:  0.8798 | IOU_t:  0.8121 | IOU_k:  0.8335
(821/1250) Batch: 1.075s | TOTAL: 15min | ETA: 8min | Loss: 0.2565 | Acc_t:  0.8804 | IOU_t:  0.8128 | IOU_k:  0.8337
(841/1250) Batch: 1.075s | TOTAL: 15min | ETA: 7min | Loss: 0.2567 | Acc_t:  0.8810 | IOU_t:  0.8130 | IOU_k:  0.8340
(861/1250) Batch: 1.075s | TOTAL: 15min | ETA: 7min | Loss: 0.2574 | Acc_t:  0.8808 | IOU_t:  0.8131 | IOU_k:  0.8338
(881/1250) Batch: 1.075s | TOTAL: 16min | ETA: 7min | Loss: 0.2595 | Acc_t:  0.8799 | IOU_t:  0.8121 | IOU_k:  0.8329
(901/1250) Batch: 1.074s | TOTAL: 16min | ETA: 6min | Loss: 0.2603 | Acc_t:  0.8799 | IOU_t:  0.8118 | IOU_k:  0.8327
(921/1250) Batch: 1.074s | TOTAL: 16min | ETA: 6min | Loss: 0.2605 | Acc_t:  0.8806 | IOU_t:  0.8122 | IOU_k:  0.8332
(941/1250) Batch: 1.074s | TOTAL: 17min | ETA: 6min | Loss: 0.2602 | Acc_t:  0.8800 | IOU_t:  0.8118 | IOU_k:  0.8322
(961/1250) Batch: 1.074s | TOTAL: 17min | ETA: 5min | Loss: 0.2605 | Acc_t:  0.8792 | IOU_t:  0.8112 | IOU_k:  0.8314
(981/1250) Batch: 1.074s | TOTAL: 18min | ETA: 5min | Loss: 0.2600 | Acc_t:  0.8796 | IOU_t:  0.8112 | IOU_k:  0.8318
(1001/1250) Batch: 1.073s | TOTAL: 18min | ETA: 4min | Loss: 0.2607 | Acc_t:  0.8798 | IOU_t:  0.8107 | IOU_k:  0.8320
(1021/1250) Batch: 1.073s | TOTAL: 18min | ETA: 4min | Loss: 0.2602 | Acc_t:  0.8796 | IOU_t:  0.8105 | IOU_k:  0.8315
(1041/1250) Batch: 1.073s | TOTAL: 19min | ETA: 4min | Loss: 0.2601 | Acc_t:  0.8794 | IOU_t:  0.8107 | IOU_k:  0.8316
(1061/1250) Batch: 1.073s | TOTAL: 19min | ETA: 3min | Loss: 0.2611 | Acc_t:  0.8790 | IOU_t:  0.8104 | IOU_k:  0.8309
(1081/1250) Batch: 1.074s | TOTAL: 19min | ETA: 3min | Loss: 0.2614 | Acc_t:  0.8792 | IOU_t:  0.8103 | IOU_k:  0.8311
(1101/1250) Batch: 1.074s | TOTAL: 20min | ETA: 3min | Loss: 0.2618 | Acc_t:  0.8791 | IOU_t:  0.8101 | IOU_k:  0.8314
(1121/1250) Batch: 1.074s | TOTAL: 20min | ETA: 2min | Loss: 0.2612 | Acc_t:  0.8789 | IOU_t:  0.8100 | IOU_k:  0.8313
(1141/1250) Batch: 1.074s | TOTAL: 20min | ETA: 2min | Loss: 0.2606 | Acc_t:  0.8789 | IOU_t:  0.8102 | IOU_k:  0.8311
(1161/1250) Batch: 1.074s | TOTAL: 21min | ETA: 2min | Loss: 0.2612 | Acc_t:  0.8791 | IOU_t:  0.8101 | IOU_k:  0.8314
(1181/1250) Batch: 1.073s | TOTAL: 21min | ETA: 1min | Loss: 0.2612 | Acc_t:  0.8792 | IOU_t:  0.8101 | IOU_k:  0.8315
(1201/1250) Batch: 1.074s | TOTAL: 21min | ETA: 1min | Loss: 0.2607 | Acc_t:  0.8788 | IOU_t:  0.8098 | IOU_k:  0.8314
(1221/1250) Batch: 1.074s | TOTAL: 22min | ETA: 1min | Loss: 0.2604 | Acc_t:  0.8788 | IOU_t:  0.8099 | IOU_k:  0.8314
(1241/1250) Batch: 1.074s | TOTAL: 22min | ETA: 0min | Loss: 0.2602 | Acc_t:  0.8787 | IOU_t:  0.8098 | IOU_k:  0.8313

Epoch: [13 | 60] LR: 0.001000
(1/1250) Batch: 4.108s | TOTAL: 0min | ETA: 86min | Loss: 0.2568 | Acc_t:  0.9324 | IOU_t:  0.8524 | IOU_k:  0.9025
